Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
,4602.56,3990.26,4556.92,4473.85,4296.92,3788.72,4122.56,4570.77,4730.26,4295.9,4031.79,4389.23,4441.03,4231.28
,4603.08,3990.26,4561.54,4478.46,4298.46,3787.18,4120.51,4572.31,4736.92,4301.03,4033.33,4392.31,4442.56,4229.74
,4600.51,3990.26,4561.03,4475.38,4296.92,3788.72,4120.51,4573.85,4733.85,4301.03,4037.44,4388.21,4440.51,4231.28
,4599.49,3990.26,4553.85,4469.23,4294.36,3788.21,4118.97,4572.82,4730.26,4297.44,4032.31,4388.21,4442.56,4233.33
,4599.49,3988.21,4552.31,4470.77,4295.38,3784.62,4118.97,4572.82,4732.31,4298.97,4027.69,4395.38,4442.56,4234.36
,4601.54,3988.21,4556.92,4474.87,4296.41,3784.62,4120,4575.9,4733.33,4300,4034.36,4402.05,4444.1,4232.82
,4601.54,3989.74,4561.54,4476.92,4295.38,3788.72,4121.54,4581.03,4732.82,4300,4044.62,4407.18,4454.36,4232.31
,4601.03,3990.26,4564.1,4472.82,4294.36,3793.33,4125.64,4584.1,4733.33,4305.64,4045.64,4411.79,4461.03,4236.92
,4603.59,3989.23,4563.59,4466.67,4293.85,3790.26,4125.13,4583.59,4733.33,4307.69,4040.51,4410.77,4458.97,4237.44
,4604.1,3987.18,4560.51,4469.23,4293.33,3789.23,4121.54,4582.56,4732.82,4303.08,4041.03,4411.79,4457.95,4238.46
,4602.05,3989.74,4561.54,4475.38,4293.85,3793.85,4123.08,4583.59,4734.36,4302.56,4043.59,4414.36,4461.03,4244.62
,4606.15,3990.77,4564.62,4473.85,4295.38,3790.77,4124.1,4584.1,4734.36,4300,4041.54,4411.79,4457.44,4245.64
,4615.9,3990.77,4570.26,4472.31,4296.41,3789.74,4125.13,4583.59,4732.82,4296.41,4044.62,4414.87,4453.85,4242.56
,4617.95,3994.87,4578.46,4478.97,4298.46,3797.44,4133.33,4588.21,4733.85,4305.13,4054.36,4422.56,4456.92,4247.18
,4614.36,3995.9,4578.97,4483.59,4297.95,3797.95,4138.97,4588.21,4734.87,4310.26,4056.92,4421.54,4458.97,4253.33
,4612.31,3991.28,4572.82,4478.97,4296.92,3793.85,4137.44,4582.56,4733.33,4303.59,4051.79,4419.49,4458.46,4251.28
,4609.23,3986.67,4571.28,4477.44,4295.9,3797.44,4137.95,4584.1,4726.15,4297.95,4049.23,4420,4451.28,4245.13
,4607.18,3987.69,4572.82,4482.05,4295.38,3798.97,4137.95,4585.13,4721.54,4293.85,4047.18,4414.36,4441.54,4241.54
,4614.36,3991.79,4570.26,4484.1,4295.38,3795.38,4138.46,4577.95,4724.1,4294.36,4044.1,4408.21,4440.51,4246.15
,4616.92,3991.28,4566.15,4476.41,4293.85,3794.87,4137.95,4574.87,4721.54,4295.38,4044.1,4412.82,4445.64,4251.28
,4607.18,3987.18,4563.59,4473.85,4290.26,3794.36,4135.38,4583.08,4720.51,4295.38,4048.21,4415.9,4446.67,4249.74
,4605.64,3985.64,4564.62,4484.1,4288.21,3794.36,4135.38,4588.21,4729.74,4300.51,4050.26,4412.82,4446.67,4250.77
,4611.28,3983.59,4570.26,4488.72,4289.74,3792.31,4134.36,4586.15,4735.38,4306.15,4051.28,4412.31,4447.69,4253.33
,4608.72,3981.54,4572.82,4480.51,4288.21,3789.74,4129.74,4585.64,4731.28,4305.64,4051.79,4411.79,4446.67,4252.31
,4601.03,3982.05,4566.15,4472.31,4282.56,3794.87,4129.23,4585.13,4726.67,4303.08,4051.28,4407.69,4446.15,4248.72
,4600.51,3979.49,4562.56,4474.36,4281.03,3797.44,4127.69,4583.59,4725.13,4303.08,4046.67,4401.03,4444.62,4247.18
,4603.08,3982.56,4565.13,4476.92,4282.56,3794.87,4121.03,4584.62,4726.15,4304.1,4043.08,4398.46,4442.05,4248.21
,4604.62,3987.18,4563.59,4473.85,4282.05,3793.85,4122.56,4584.1,4727.18,4303.08,4045.13,4400.51,4441.54,4251.28
,4604.1,3980,4564.1,4476.41,4281.03,3793.85,4128.21,4584.1,4726.67,4302.56,4046.67,4399.49,4442.56,4250.77
,4600.51,3972.31,4563.59,4473.85,4282.05,3792.31,4128.21,4585.64,4726.67,4302.56,4045.64,4392.82,4442.05,4247.69
,4601.03,3976.41,4561.03,4462.05,4281.03,3794.87,4131.28,4586.15,4727.18,4305.13,4047.69,4391.79,4443.59,4252.31
,4602.56,3983.08,4563.08,4461.03,4280.51,3798.97,4136.41,4583.59,4726.15,4309.23,4050.26,4396.41,4446.15,4262.05
,4605.13,3982.56,4568.72,4474.36,4284.1,3798.97,4137.44,4584.1,4729.23,4314.36,4051.28,4394.87,4448.72,4264.1
,4608.72,3977.44,4567.18,4473.85,4282.56,3799.49,4136.41,4584.1,4733.33,4315.9,4053.33,4388.72,4448.72,4263.08
,4610.26,3976.92,4561.54,4460.51,4280.51,3800,4137.95,4587.18,4735.38,4318.46,4056.92,4384.1,4447.18,4263.59
,4611.28,3985.64,4564.1,4461.03,4288.21,3805.64,4148.72,4598.46,4739.49,4327.69,4062.05,4386.15,4449.23,4265.13
,4611.28,3987.69,4567.18,4465.13,4293.33,3812.31,4157.44,4600,4735.38,4326.15,4061.54,4385.13,4450.26,4263.59
,4603.08,3976.41,4561.03,4460,4287.69,3808.72,4152.31,4587.69,4724.1,4313.85,4051.79,4374.36,4442.56,4256.41
,4592.82,3972.31,4554.87,4456.41,4282.56,3803.59,4148.72,4584.62,4724.1,4311.28,4051.28,4368.21,4440,4248.21
,4596.41,3976.92,4558.97,4459.49,4283.08,3805.64,4151.28,4590.26,4729.74,4314.87,4060.51,4367.18,4445.13,4249.74
,4600,3976.41,4562.56,4455.9,4282.05,3804.62,4144.1,4582.56,4723.08,4311.79,4056.92,4361.03,4441.03,4252.82
,4589.23,3972.31,4551.79,4444.62,4277.44,3796.41,4132.82,4569.74,4715.38,4306.15,4045.64,4353.33,4434.87,4247.18
,4588.21,3975.38,4548.72,4444.62,4279.49,3799.49,4133.33,4572.31,4717.95,4308.21,4050.26,4356.41,4438.97,4248.72
,4606.67,3987.18,4564.62,4458.97,4288.21,3814.36,4139.49,4586.15,4722.05,4314.87,4067.69,4367.69,4446.15,4264.1
,4612.82,3995.38,4570.26,4467.18,4287.18,3814.87,4135.38,4587.69,4721.03,4313.85,4072.31,4369.23,4446.67,4267.69
,4596.92,3987.69,4562.56,4457.95,4278.97,3798.46,4123.08,4575.38,4714.36,4303.59,4056.41,4359.49,4429.74,4241.03
,4591.28,3974.36,4563.59,4450.26,4280,3794.87,4126.15,4569.23,4708.21,4300.51,4048.72,4358.46,4415.38,4225.13
,4600.51,3974.87,4567.69,4457.44,4283.08,3805.13,4135.9,4572.31,4713.85,4309.74,4067.18,4367.18,4437.44,4254.36
,4604.62,3977.44,4565.64,4464.62,4282.05,3804.62,4129.23,4572.82,4717.95,4315.38,4087.18,4372.31,4470.26,4283.59
,4601.03,3962.05,4562.56,4454.87,4282.05,3800,4118.97,4571.28,4713.33,4315.9,4092.82,4374.36,4479.49,4282.56
,4600,3942.56,4562.56,4442.56,4280,3800,4125.13,4576.41,4719.49,4322.56,4101.54,4382.05,4484.62,4281.03
,4601.54,3936.41,4567.18,4445.64,4276.92,3801.54,4133.33,4589.74,4734.36,4332.31,4115.9,4394.36,4503.08,4294.36
,4604.62,3929.74,4569.74,4450.77,4281.03,3806.67,4136.92,4596.92,4735.38,4340,4127.69,4409.23,4523.59,4307.69
,4602.05,3913.85,4568.72,4444.1,4277.95,3807.18,4139.49,4590.26,4731.28,4341.54,4134.36,4417.44,4526.15,4308.21
,4587.69,3902.56,4562.56,4437.44,4267.18,3798.97,4137.44,4585.13,4735.38,4335.38,4129.23,4409.74,4513.33,4300
,4582.56,3905.64,4560,4441.03,4271.28,3802.56,4137.44,4594.36,4736.92,4336.92,4125.13,4405.13,4508.21,4296.41
,4594.87,3909.23,4565.13,4446.67,4279.49,3814.36,4140.51,4597.95,4733.33,4341.03,4131.28,4416.92,4512.31,4297.95
,4600,3913.33,4568.72,4454.36,4276.92,3809.74,4140.51,4588.21,4731.79,4334.87,4134.87,4425.64,4510.26,4293.85
,4592.31,3921.54,4566.15,4458.97,4274.87,3799.49,4134.36,4584.1,4732.31,4329.23,4135.38,4422.05,4512.31,4291.28
,4592.31,3919.49,4564.1,4456.92,4272.31,3797.44,4129.74,4587.18,4733.33,4334.36,4137.95,4423.08,4521.54,4294.87
,4593.33,3914.87,4569.74,4455.38,4268.72,3797.95,4134.36,4592.31,4735.38,4338.97,4140,4428.72,4524.1,4294.36
,4588.21,3922.05,4570.26,4456.92,4272.31,3798.46,4140,4598.46,4738.46,4340,4143.59,4425.64,4518.46,4292.31
,4591.28,3928.21,4561.03,4458.97,4276.41,3800,4138.97,4601.54,4743.59,4343.59,4147.18,4423.59,4511.28,4293.85
,4601.03,3923.59,4560,4460,4270.77,3798.97,4137.95,4600.51,4748.21,4342.56,4149.74,4429.74,4507.18,4293.33
,4601.54,3924.62,4568.21,4462.05,4267.18,3800.51,4136.41,4603.08,4745.13,4337.95,4150.26,4432.31,4508.21,4284.62
,4595.38,3929.74,4569.74,4464.1,4269.74,3801.54,4128.21,4601.54,4737.95,4335.9,4147.18,4425.64,4507.69,4278.97
,4592.31,3927.69,4560.51,4467.69,4272.82,3797.44,4120.51,4589.23,4733.85,4330.26,4136.92,4420,4500.51,4279.49
,4594.36,3928.21,4560,4471.79,4275.9,3796.92,4124.62,4581.03,4731.79,4324.1,4137.95,4418.97,4496.92,4281.54
,4599.49,3939.49,4572.31,4475.9,4278.97,3802.56,4135.9,4586.15,4735.38,4330.26,4151.28,4423.08,4504.62,4286.67
,4603.59,3948.21,4574.87,4478.97,4279.49,3804.62,4138.46,4589.23,4739.49,4339.49,4154.87,4431.79,4510.77,4287.69
,4600,3943.59,4566.15,4476.92,4270.26,3798.97,4127.18,4576.92,4732.82,4326.67,4150.77,4437.95,4505.13,4280.51
,4600,3937.95,4565.13,4473.85,4263.08,3790.26,4121.03,4569.23,4722.56,4309.23,4147.18,4432.31,4502.56,4277.95
,4604.1,3942.56,4567.69,4472.31,4267.18,3788.21,4125.64,4572.31,4723.08,4312.82,4142.56,4425.64,4505.13,4284.1
,4596.92,3942.05,4562.05,4466.67,4268.21,3787.69,4123.59,4570.77,4721.03,4315.38,4141.03,4428.21,4497.44,4281.03
,4585.64,3931.79,4557.95,4460.51,4262.56,3784.62,4115.9,4565.64,4710.26,4309.23,4144.1,4430.77,4489.23,4271.28
,4581.54,3924.62,4557.44,4460,4262.05,3788.21,4116.41,4567.69,4709.74,4307.69,4143.08,4427.18,4487.18,4264.62
,4580.51,3925.13,4555.9,4460,4266.15,3796.41,4126.67,4571.79,4716.92,4310.26,4140,4427.69,4486.15,4258.97
,4582.05,3927.18,4557.44,4456.92,4266.15,3793.85,4132.82,4571.28,4720.51,4313.33,4149.23,4437.95,4488.21,4266.67
,4587.69,3928.72,4561.03,4456.92,4264.62,3789.23,4131.79,4573.33,4721.03,4318.46,4156.92,4446.15,4493.33,4279.49
,4588.72,3930.26,4557.44,4459.49,4264.62,3793.33,4130.77,4574.87,4721.54,4320.51,4153.85,4442.05,4495.9,4274.87
,4584.62,3927.69,4552.82,4456.41,4266.15,3794.87,4131.28,4572.82,4721.03,4318.46,4151.79,4438.97,4490.26,4262.56
,4584.1,3928.72,4556.41,4452.31,4264.62,3789.23,4127.18,4571.28,4717.44,4316.92,4153.33,4444.62,4489.74,4263.08
,4585.64,3937.44,4558.46,4454.36,4263.59,3790.26,4122.56,4572.31,4720,4318.46,4155.38,4445.13,4502.05,4265.13
,4586.67,3942.56,4554.87,4458.46,4266.67,3797.44,4126.15,4573.33,4729.74,4324.1,4158.46,4444.1,4511.79,4269.74
,4586.67,3941.03,4560,4458.46,4268.72,3797.44,4127.18,4572.82,4729.74,4322.56,4158.97,4446.67,4509.23,4281.03
,4585.13,3940,4565.13,4454.87,4265.64,3788.72,4120.51,4568.72,4719.49,4313.33,4152.31,4444.62,4507.18,4273.85
,4587.69,3942.05,4561.03,4453.33,4264.1,3788.72,4125.64,4569.23,4721.54,4314.36,4151.28,4443.08,4510.26,4264.1
,4589.23,3941.03,4558.97,4455.9,4267.69,3797.44,4137.44,4578.46,4736.92,4327.18,4158.46,4445.13,4508.21,4272.31
,4588.72,3940,4562.05,4460.51,4267.69,3796.92,4132.82,4580.51,4737.44,4328.21,4160,4447.69,4508.21,4274.36
,4590.77,3943.59,4561.54,4457.95,4263.59,3792.82,4118.46,4570.77,4724.62,4316.41,4153.33,4446.67,4509.23,4265.64
,4590.26,3934.87,4558.97,4445.64,4264.1,3798.97,4117.95,4568.21,4721.03,4310.26,4149.23,4444.1,4503.08,4262.56
,4585.64,3921.54,4562.56,4443.59,4266.15,3802.56,4123.08,4572.82,4721.54,4313.85,4152.82,4444.62,4505.64,4264.1
,4588.72,3933.33,4564.1,4458.46,4264.62,3793.85,4119.49,4565.64,4712.31,4311.79,4152.82,4446.67,4521.54,4269.74
,4594.87,3944.1,4560.51,4460.51,4263.08,3786.67,4112.82,4554.87,4702.05,4300.51,4144.1,4438.46,4523.59,4274.36
,4590.26,3928.21,4555.38,4442.56,4258.97,3786.67,4113.85,4560,4703.08,4298.97,4135.9,4432.31,4509.23,4267.69
,4583.59,3919.49,4553.33,4436.92,4252.31,3787.69,4120.51,4568.72,4707.18,4308.21,4136.92,4436.92,4504.1,4263.08
,4583.59,3927.18,4555.9,4446.67,4250.26,3789.23,4122.05,4569.74,4707.69,4312.31,4140,4433.85,4509.23,4269.23
,4583.08,3926.15,4554.87,4445.64,4252.31,3790.26,4119.49,4566.67,4702.56,4305.13,4136.92,4424.1,4501.54,4262.05
,4582.56,3921.03,4549.74,4441.54,4251.28,3789.23,4118.97,4558.97,4693.85,4296.41,4133.33,4416.92,4493.33,4252.82
,4584.62,3923.59,4547.18,4445.13,4249.23,3789.23,4118.97,4555.38,4692.31,4299.49,4135.38,4415.9,4501.03,4260
,4585.64,3926.67,4549.23,4443.59,4250.26,3791.79,4121.54,4565.13,4701.03,4311.28,4142.56,4420,4510.77,4267.18
,4585.64,3928.21,4555.38,4438.46,4250.77,3790.26,4123.59,4573.33,4704.62,4314.87,4144.1,4417.44,4511.79,4269.74
,4584.62,3927.18,4555.38,4433.33,4247.69,3783.08,4119.49,4564.62,4697.95,4303.59,4138.97,4406.15,4504.62,4267.69
,4581.03,3922.05,4547.69,4431.28,4247.69,3786.15,4117.95,4560.51,4695.38,4301.03,4134.36,4401.03,4495.9,4253.85
,4584.1,3924.62,4546.67,4437.44,4253.85,3797.95,4124.62,4567.69,4702.05,4310.26,4136.92,4406.15,4497.44,4248.72
,4589.23,3930.77,4555.9,4438.97,4260.51,3801.54,4132.31,4568.21,4704.1,4312.31,4144.62,4404.62,4505.64,4263.59
,4584.1,3920.51,4558.97,4430.26,4261.54,3798.46,4135.38,4570.77,4708.21,4310.77,4152.82,4404.62,4508.72,4270.77
,4587.69,3916.92,4562.05,4435.38,4261.54,3801.54,4138.97,4580.51,4719.49,4317.95,4158.46,4412.82,4507.69,4264.62
,4601.03,3944.1,4566.67,4451.28,4263.08,3802.56,4138.46,4581.03,4718.46,4319.49,4153.33,4410.77,4499.49,4263.59
,4595.38,3965.13,4563.08,4450.26,4259.49,3792.82,4129.23,4569.23,4702.56,4304.62,4140.51,4395.38,4480,4263.08
,4590.26,3960.51,4558.97,4442.05,4258.46,3788.72,4123.08,4566.15,4703.59,4297.44,4136.41,4388.72,4472.31,4259.49
,4600.51,3959.49,4559.49,4447.18,4260.51,3794.36,4125.64,4570.77,4715.9,4303.59,4140.51,4392.31,4479.49,4253.85
,4596.92,3962.05,4556.92,4449.23,4253.85,3793.33,4124.62,4569.23,4714.87,4304.62,4140,4388.72,4475.9,4246.15
,4583.59,3955.38,4548.72,4443.08,4249.74,3788.72,4116.92,4566.67,4708.72,4300.51,4136.41,4378.97,4466.67,4245.64
,4590.77,3956.41,4547.69,4447.69,4261.54,3794.36,4117.95,4569.74,4710.77,4303.59,4138.97,4378.97,4470.77,4251.28
,4595.9,3962.05,4555.38,4458.97,4266.15,3799.49,4124.62,4572.31,4707.69,4305.13,4140,4388.21,4476.92,4250.77
,4587.18,3958.97,4554.36,4452.31,4253.85,3788.72,4116.41,4565.13,4695.38,4295.9,4136.92,4387.18,4466.67,4241.03
,4583.59,3954.87,4544.1,4439.49,4245.64,3778.46,4107.18,4558.97,4693.85,4290.26,4136.41,4376.41,4456.41,4232.31
,4584.1,3957.44,4541.03,4441.54,4250.77,3788.21,4116.92,4565.13,4702.56,4293.85,4133.85,4371.79,4457.44,4231.79
,4583.08,3959.49,4543.08,4446.15,4257.44,3796.92,4126.67,4569.23,4705.13,4296.92,4126.67,4371.79,4454.36,4237.44
,4576.92,3954.87,4536.41,4444.1,4258.46,3790.77,4121.03,4566.15,4698.97,4291.28,4118.97,4369.23,4443.59,4228.21
,4572.82,3953.85,4534.36,4447.69,4260,3793.85,4120.51,4569.23,4703.08,4289.23,4119.49,4376.92,4441.54,4216.41
,4574.87,3958.46,4540,4451.79,4262.56,3803.08,4127.69,4575.9,4717.44,4297.95,4131.28,4385.64,4449.74,4224.62
,4573.33,3956.41,4538.46,4447.18,4255.9,3794.87,4118.97,4573.33,4711.79,4297.95,4133.33,4379.49,4457.44,4234.87
,4570.26,3951.79,4536.41,4443.08,4246.67,3782.05,4104.62,4566.15,4694.36,4289.74,4126.15,4378.97,4460,4230.26
,4576.41,3954.36,4543.08,4442.05,4248.21,3786.67,4109.74,4567.69,4696.41,4289.23,4129.74,4396.92,4460,4228.21
,4586.67,3958.46,4550.77,4450.77,4252.82,3793.33,4123.08,4573.85,4709.74,4298.46,4141.54,4408.21,4462.05,4245.64
,4586.15,3956.92,4557.44,4459.49,4248.72,3786.15,4118.46,4572.82,4704.62,4297.95,4141.03,4406.15,4462.05,4249.74
,4583.59,3953.33,4561.03,4452.82,4245.13,3778.97,4104.62,4568.21,4692.31,4285.13,4131.79,4403.59,4456.41,4232.31
,4586.15,3948.72,4561.03,4444.1,4246.67,3781.54,4110.26,4568.72,4696.92,4288.21,4136.92,4411.28,4460,4233.85
,4584.1,3931.79,4563.08,4445.64,4243.08,3787.18,4123.08,4573.85,4706.67,4301.54,4147.69,4426.15,4465.64,4249.23
,4576.41,3928.72,4562.56,4444.1,4238.46,3785.64,4118.97,4571.28,4702.56,4294.36,4141.03,4425.13,4455.38,4240.51
,4582.05,3961.03,4557.95,4443.08,4243.08,3776.92,4106.15,4556.41,4686.67,4278.97,4121.54,4411.79,4441.54,4227.18
,4594.36,3988.72,4556.92,4453.33,4247.69,3769.74,4101.54,4542.56,4676.41,4274.36,4118.46,4405.13,4435.9,4233.33
,4596.41,3990.77,4558.97,4460,4244.1,3767.69,4099.49,4538.46,4672.82,4267.69,4121.54,4402.56,4426.15,4228.72
,4596.92,3998.97,4556.92,4457.95,4242.56,3769.74,4094.36,4538.46,4670.26,4260,4110.77,4394.36,4412.82,4213.33
,4600.51,4014.87,4548.72,4460.51,4246.15,3770.26,4092.82,4540,4670.26,4265.13,4102.56,4388.21,4406.67,4212.82
,4597.95,4014.87,4545.64,4462.05,4245.13,3768.21,4089.74,4539.49,4667.18,4265.64,4105.64,4388.21,4403.59,4216.41
,4595.9,4012.82,4549.23,4459.49,4244.1,3771.28,4090.77,4538.97,4665.64,4260.51,4112.31,4389.74,4405.13,4211.79
,4594.87,4014.36,4550.77,4462.05,4246.67,3776.92,4102.05,4549.23,4672.82,4270.77,4120,4396.41,4412.31,4215.9
,4589.23,4012.82,4547.69,4462.56,4247.69,3776.92,4107.18,4554.36,4680.51,4279.49,4123.59,4401.03,4409.23,4219.49
,4585.13,4011.28,4543.08,4456.92,4246.67,3772.31,4102.56,4542.56,4673.85,4270.77,4119.49,4388.21,4398.97,4207.69
,4587.18,4014.36,4543.08,4454.87,4246.15,3773.33,4102.56,4541.03,4673.85,4267.18,4118.97,4377.95,4398.46,4202.05
,4587.18,4020.51,4543.59,4460.51,4250.26,3782.56,4108.21,4553.33,4684.62,4277.95,4124.62,4387.69,4407.18,4213.85
,4584.62,4020.51,4541.54,4462.05,4249.23,3785.64,4107.18,4553.33,4681.54,4281.03,4126.15,4394.36,4413.33,4220
,4586.15,4018.46,4542.05,4459.49,4247.18,3781.03,4108.72,4546.15,4677.95,4275.38,4126.67,4393.33,4410.77,4215.38
,4588.72,4024.62,4550.77,4465.13,4252.82,3784.1,4120.51,4556.41,4689.74,4277.95,4133.33,4405.13,4409.74,4214.36
,4587.69,4028.72,4558.46,4465.13,4254.36,3790.26,4127.18,4568.21,4692.31,4278.97,4140,4411.79,4413.33,4214.87
,4590.77,4026.15,4555.38,4456.41,4250.26,3788.72,4122.05,4561.03,4685.64,4277.44,4138.97,4402.05,4412.31,4217.95
,4604.1,4033.85,4554.87,4462.56,4255.9,3789.23,4118.46,4557.95,4691.79,4280.51,4138.46,4408.21,4410.77,4230.77
,4610.77,4047.18,4564.62,4477.95,4260,3791.28,4121.03,4564.62,4698.46,4283.59,4142.05,4429.74,4416.92,4236.92
,4606.67,4047.18,4566.67,4474.36,4252.31,3787.69,4120,4562.05,4688.21,4278.46,4137.44,4432.82,4416.92,4225.64
,4597.44,4037.95,4559.49,4461.03,4249.74,3785.64,4118.97,4552.82,4676.41,4266.67,4123.59,4423.08,4400.51,4212.31
,4586.15,4031.79,4550.77,4457.44,4252.31,3787.18,4119.49,4552.31,4677.44,4259.49,4117.44,4423.59,4390.26,4212.82
,4589.74,4035.38,4549.74,4459.49,4249.74,3786.15,4118.46,4555.38,4685.64,4264.1,4121.03,4434.87,4399.49,4221.54
,4596.92,4043.59,4556.41,4462.56,4252.82,3787.69,4118.97,4557.44,4691.28,4272.31,4120.51,4444.1,4398.97,4217.95
,4590.77,4046.67,4560.51,4463.59,4260,3792.31,4123.08,4563.59,4692.82,4276.92,4120.51,4450.26,4394.87,4211.79
,4592.31,4046.67,4557.95,4461.54,4260.51,3792.31,4123.08,4567.69,4691.79,4279.49,4133.85,4460.51,4415.38,4228.21
,4613.85,4049.74,4561.03,4460.51,4255.9,3787.69,4118.97,4566.67,4692.31,4279.49,4147.69,4473.33,4442.56,4256.92
,4630.26,4049.74,4573.33,4462.56,4253.33,3788.72,4121.03,4566.15,4697.44,4285.13,4154.36,4489.74,4458.46,4278.97
,4640.51,4046.67,4584.1,4463.59,4258.97,3796.92,4125.64,4573.33,4702.56,4297.95,4165.64,4511.79,4477.44,4301.03
,4654.36,4040.51,4587.18,4461.03,4261.03,3797.95,4124.1,4581.54,4703.08,4303.59,4177.44,4523.08,4495.38,4322.05
,4658.97,4029.74,4586.67,4457.44,4256.92,3795.38,4126.67,4583.08,4707.69,4305.13,4182.56,4525.64,4505.64,4331.79
,4660.51,4020.51,4592.31,4456.92,4254.36,3799.49,4137.44,4587.69,4718.46,4317.44,4192.82,4535.38,4520.51,4343.08
,4659.49,4009.74,4596.92,4454.87,4253.33,3802.56,4140.51,4591.79,4722.05,4326.15,4203.08,4542.05,4532.31,4352.82
,4651.79,3996.92,4592.82,4445.13,4247.69,3801.03,4135.38,4588.21,4717.44,4318.97,4202.05,4541.03,4529.74,4346.15
,4651.28,3996.92,4594.36,4440.51,4249.23,3803.59,4140,4591.79,4718.46,4319.49,4198.46,4545.13,4524.62,4335.9
,4658.46,4004.1,4604.1,4451.79,4256.92,3807.69,4151.79,4602.05,4720.51,4327.18,4200.51,4549.23,4523.59,4335.38
,4661.03,4005.64,4606.67,4463.59,4263.08,3812.31,4155.38,4604.62,4721.03,4326.15,4203.08,4549.23,4526.15,4335.9
,4653.85,4003.59,4600.51,4456.92,4264.1,3816.92,4154.36,4602.56,4725.64,4324.62,4196.41,4552.31,4522.05,4332.31
,4648.21,3997.44,4593.33,4443.59,4255.38,3813.33,4152.82,4605.13,4723.59,4322.56,4188.21,4549.23,4509.74,4328.72
,4646.67,3989.23,4589.74,4443.08,4248.21,3807.69,4150.26,4600,4714.87,4311.79,4182.56,4539.49,4503.08,4321.03
,4642.56,3983.59,4589.23,4448.21,4250.26,3806.15,4149.74,4589.23,4714.36,4305.13,4176.92,4534.87,4503.59,4312.31
,4633.33,3974.36,4588.72,4440,4248.21,3804.62,4151.79,4590.77,4716.92,4307.18,4169.23,4529.23,4497.44,4309.23
,4627.69,3969.23,4582.05,4428.72,4243.08,3809.23,4154.36,4600,4715.9,4309.23,4167.18,4519.49,4489.74,4308.21
,4627.18,3974.36,4575.38,4430.77,4244.62,3816.92,4157.95,4605.13,4718.97,4311.28,4170.26,4521.03,4492.31,4310.26
,4624.1,3974.87,4577.44,4434.36,4245.13,3811.79,4156.92,4601.54,4718.97,4310.77,4169.74,4524.1,4496.41,4308.72
,4623.59,3969.74,4579.49,4430.26,4243.59,3803.59,4148.21,4594.36,4713.33,4308.21,4167.18,4516.41,4494.36,4302.56
,4623.59,3971.28,4577.95,4427.69,4241.03,3807.18,4139.49,4584.1,4708.21,4307.69,4167.18,4506.67,4490.77,4293.33
,4620,3970.26,4573.33,4427.18,4236.41,3808.72,4137.44,4573.85,4706.15,4305.13,4164.1,4503.08,4488.21,4286.15
,4620,3968.21,4570.26,4425.64,4236.92,3805.13,4138.46,4576.41,4707.18,4305.13,4160.51,4504.1,4487.18,4286.67
,4627.18,3969.74,4577.44,4429.23,4243.08,3810.26,4140,4577.95,4707.69,4308.72,4161.54,4504.62,4491.79,4293.33
,4633.85,3973.33,4587.18,4432.31,4245.64,3816.92,4142.05,4576.92,4711.28,4311.79,4171.79,4507.18,4502.05,4303.59
,4638.97,3978.97,4592.31,4430.26,4245.13,3813.33,4142.56,4583.08,4715.9,4315.38,4182.56,4511.28,4508.72,4309.23
,4644.1,3983.08,4594.36,4437.95,4245.13,3807.18,4138.97,4584.62,4714.87,4315.9,4185.64,4509.74,4508.21,4310.77
,4640.51,3980,4593.85,4445.64,4246.67,3804.62,4134.87,4576.41,4709.23,4310.26,4182.56,4505.64,4508.21,4310.77
,4628.21,3973.85,4586.67,4438.97,4246.15,3803.08,4136.41,4574.36,4706.67,4307.18,4181.54,4505.64,4506.67,4303.08
,4626.67,3975.38,4582.05,4434.87,4243.08,3802.56,4137.44,4583.08,4710.26,4312.31,4184.1,4502.56,4504.62,4295.38
,4637.95,3976.92,4587.18,4443.08,4243.08,3804.62,4130.26,4585.13,4714.87,4312.82,4184.1,4495.38,4506.15,4300
,4639.49,3974.36,4586.67,4445.13,4246.67,3806.67,4123.08,4585.64,4714.87,4310.26,4183.59,4492.31,4508.21,4308.72
,4631.79,3975.9,4583.08,4441.54,4239.49,3804.1,4125.13,4587.69,4710.26,4314.87,4187.69,4492.82,4510.77,4302.56
,4629.23,3970.26,4583.59,4440.51,4232.31,3799.49,4127.18,4586.67,4709.74,4317.44,4188.72,4492.31,4509.74,4293.85
,4626.15,3960.51,4581.54,4440.51,4233.33,3794.36,4122.05,4585.64,4711.28,4312.31,4186.15,4490.77,4506.15,4298.97
,4626.15,3964.1,4584.62,4443.08,4234.87,3791.28,4119.49,4586.15,4711.28,4313.85,4191.28,4489.74,4514.36,4306.67
,4632.82,3975.9,4592.31,4447.69,4235.38,3794.36,4122.05,4586.15,4716.92,4321.03,4201.54,4487.69,4527.18,4309.23
,4633.33,3978.97,4591.79,4447.18,4235.9,3797.95,4124.62,4587.18,4718.97,4318.97,4203.08,4480,4522.56,4309.23
,4625.13,3971.79,4584.62,4444.1,4234.36,3797.44,4124.1,4582.56,4710.77,4310.26,4197.44,4474.36,4509.23,4301.54
,4621.03,3964.1,4580.51,4443.59,4234.36,3797.44,4122.56,4573.85,4705.13,4302.56,4191.28,4471.28,4505.13,4293.85
