condition,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
1,-9198327.34189159,-13768175.898282338,-1254854.363670062,-5082329.489060626,-10900398.487515291,1992878.4201254568,2187912.4136639982,5009390.145069969,4033537.6590857506,-1927397.5594428736,-2952560.3218096355,45387963.30484921,-11393700.770509113,-2133937.710612849
1,-9912831.155515218,-12904445.25652422,208927.25263065935,-2152993.0056478023,-7902657.017764729,4893554.6204106,1124669.9160751402,1775580.032868763,2036234.080450426,-3480642.1932495493,-4224415.705414895,51340531.137475744,-12918130.984878981,-7883381.720915929
1,-9704569.415803153,-12415574.657835538,1260427.1952125223,-991064.2872272904,-5986412.119683405,7148820.25721239,92288.28827812732,-1537355.3659634439,-349701.82720060647,-4877429.969892882,-5780533.989182067,56591460.390852995,-14051796.539886981,-9398557.95888067
1,-8204531.738219993,-12124336.700888364,2065607.6444260725,-1796812.9202369226,-5676657.0794546865,8056335.713275033,-670154.9979424713,-4210638.407406822,-2646343.7355822423,-5800195.079281767,-7406164.237068765,59500523.191079944,-14662516.380730867,-6424115.271968146
1,-5748695.046407341,-11692375.366475647,2906747.141767751,-3903228.21889022,-6753454.703135906,7555542.624465555,-945578.2162539605,-5728086.001114106,-4327617.95689745,-6084600.077644314,-8775631.5194759,59458527.50842978,-14841808.158026168,-1119742.0103420708
1,-3233314.9366572844,-10819927.480825176,3916217.2641935763,-6033330.027795974,-8379797.888542283,6212444.614477044,-730492.4967557675,-6018269.636651964,-5107789.499662283,-5827875.693986808,-9424584.908138793,57034255.9669483,-14815219.151112793,3227683.8745102016
1,-1634455.029474424,-9431725.793652292,4945652.442187028,-6872835.077056454,-9554358.396459712,4873519.393784547,-323595.21401004423,-5493339.238547545,-5124631.8430687515,-5374948.633956807,-8914263.923366498,53609664.042462796,-14768030.843689537,4063348.114847691
1,-1458830.582285555,-7739310.8433648795,5653727.925737753,-5692082.793977295,-9653952.504814407,4186364.542965407,-227835.86553642823,-4855776.758953107,-4897070.890117718,-5170566.196713201,-7133368.884857172,50725925.17047751,-14699226.446832683,962004.1282717711
1,-2443010.5472573633,-6137253.862390959,5743988.745079901,-2706867.044893328,-8772096.875889026,4251271.383261898,-897633.8880620116,-4767181.376493921,-5067936.982512186,-5540371.070562172,-4534136.735757568,49458924.06922802,-14400335.555577315,-4187360.2581739766
1,-3684444.576538534,-4988827.897047294,5184281.394433778,1009253.4569238649,-7661782.829010648,4589158.913833451,-2467255.019239637,-5544788.422809231,-6069847.439808186,-6508173.787420607,-2080347.5174605213,50080447.151224956,-13580623.909365278,-8277049.517716121
1,-4144434.4189297357,-4426571.644630603,4253826.229987947,4020867.8444650047,-7303057.593304519,4434947.7470664475,-4623732.751380868,-7034597.378642738,-7898151.076380622,-7745454.700474226,-835778.1213140213,52096546.55655972,-12070827.225078901,-8723583.467942892
1,-3248527.376901805,-4288928.56446191,3379909.2621586868,5186582.05632266,-8325590.991892724,3190100.116246011,-6717353.539794006,-8716981.180900086,-10112178.134455048,-8688236.857447749,-1362717.7714045118,54581185.80075821,-9986594.74698255,-4890668.071245178
1,-1246835.2802930411,-4233871.307352693,2866599.647528828,4152321.317386301,-10606107.925181264,787037.468589024,-8072099.389058389,-9983535.679243242,-12055258.708784668,-8777030.73909021,-3275087.9556615953,56619313.06995376,-7749614.699619253,1574170.1808264446
1,877423.7775821738,-3961382.389800237,2692574.891770327,1455998.9746592697,-13275004.539605139,-2229606.521826022,-8341313.485276938,-10443663.76326466,-13165909.385609068,-7716159.934908669,-5265816.908274671,57666897.202499576,-5939840.483948996,7645802.566003055
1,1916900.162488938,-3407258.1860739863,2516945.380791417,-1774924.9551108314,-15146106.132012775,-4946892.5583975585,-7717321.6034498755,-10112853.156431928,-13215359.212631298,-5636551.362084941,-5687069.320386187,57704521.22424787,-5044819.981488224,10550789.700539375
1,1101137.7829668568,-2786463.067741239,1904408.642705064,-4350987.09559862,-15346755.011821764,-6524052.467813019,-6870767.699946517,-9398568.059795486,-12363952.481381884,-3085278.1004648395,-3430544.6062043197,57160210.47054342,-5231520.833600618,9223132.528152958
1,-1445367.3370063216,-2457180.59838917,642236.8771384599,-5504078.398049999,-13804898.419375287,-6601637.416195032,-6633114.967509815,-8897967.497247038,-11037234.346214252,-837467.2616628003,1365903.543275995,56664364.08199313,-6259816.262791454,4806258.002033581
1,-4701202.2513025375,-2689126.280280728,-1043804.9173582324,-5117439.804073949,-11317460.674335286,-5471558.559646237,-7572940.133623953,-9107013.131321749,-9713715.68783726,399067.60152992007,7216841.931376416,56750383.77025767,-7587079.137918864,-44952.72546520226
1,-7216559.492249069,-3480584.4190557986,-2519043.9652175857,-3649438.054941043,-9148097.063098399,-3924578.9155680262,-9680319.198700143,-10176770.712411199,-8741794.458718188,268694.5120935356,11917308.916709913,57621279.4394694,-8615713.14770894,-2654383.4406044562
1,-7819774.234961482,-4538992.432833812,-3024147.3762685806,-1852306.6420560605,-8361532.951727431,-2853944.1673861085,-12327275.746376337,-11827816.150469422,-8260144.384916819,-1076743.2793881665,13615556.471006181,59069154.72092373,-8960631.754232438,-1781402.071313248
1,-6205486.099031134,-5438056.460952128,-2078175.7713181213,-456015.7259845293,-9251895.348842116,-2813156.7678595856,-14536921.825300746,-13461437.580913106,-8222522.038288199,-3023927.2945473576,11772444.841739738,60572728.29735463,-8601191.791760117,1743613.5657027767
1,-3109133.4474048754,-5854894.951579119,209092.04055743877,48384.67529487069,-11177218.385749778,-3746785.8715368733,-15438259.225283992,-14418828.234574117,-8474779.70492812,-4736513.046476841,7481531.174384337,61526538.15159014,-7839875.251207585,5530742.076914507
1,18208.377863178426,-5743146.809302475,3087668.1222132063,-514044.7460160471,-12893621.57731678,-5028129.1628198465,-14687258.122101404,-14273709.196993355,-8826967.523551015,-5494004.135129861,2956537.6367877163,61499162.24244133,-7090375.681876428,6989680.575801789
1,1673976.368612211,-5341778.278733695,5424996.253571128,-2023923.7382898163,-13210948.477538817,-5788049.839236937,-12646539.06817419,-13027549.63725372,-9096839.093239436,-4989197.744082446,444233.49690696865,60402467.88999775,-6610330.570317203,4789482.437778214
1,986854.5088025223,-5024331.1547907125,6163847.124011173,-4127787.154848292,-11618290.97647801,-5376722.756869347,-10230590.31737628,-11117745.482126975,-9137749.29657371,-3452013.2053453247,1135350.0766139347,58493409.369994015,-6329447.597256195,-364783.1377567991
1,-1900155.8803112993,-5089845.568805985,4775474.532342714,-6310204.131023718,-8548665.707750464,-3732621.108538497,-8486268.583892846,-9232190.009092903,-8873093.664282838,-1538825.428161725,4643712.811902532,56212479.184140824,-5878676.778759891,-6041119.66776591
1,-5909807.070509668,-5622236.483601792,1504517.4326834867,-7993525.872267405,-5152998.5848498745,-1473632.5987836008,-8110588.576139608,-8013571.0623842655,-8337442.930856067,-32058.038637014473,9305836.345216125,53949639.3845632,-4817829.853836443,-9296302.090597063
1,-9514523.709689656,-6486604.950850878,-2701859.968612704,-8686237.834714983,-2719536.364880408,344641.9469717135,-9142399.015021803,-7791471.9716798905,-7695036.798673175,513635.1035213689,13103311.35932504,51870793.259153955,-2942223.757731279,-8152487.2971173
1,-11386360.18366707,-7433633.0850739945,-6547717.595978367,-8159358.378314749,-2056883.1589208427,699095.5322128952,-10979858.710267734,-8469986.69203598,-7199856.861140531,12211.259553180858,14685579.46425387,49906153.52241131,-489778.3060918508,-2579606.8069401463
1,-10921163.065497145,-8217271.623363043,-8873554.637251426,-6575619.262842726,-3159569.298684865,-919907.4279730152,-12711017.028447727,-9622914.398884194,-7090436.745482868,-1140709.189054137,13949514.54424841,47907610.58219138,1890453.781481475,5484583.769559884
1,-8426795.896002294,-8642237.16426351,-9074162.429954581,-4480459.085367893,-5302795.109739503,-4246528.713780129,-13584242.4077735,-10742353.89582306,-7459877.975028368,-2286203.356505328,11911633.18608036,45876205.68575333,3421153.644391449,13036663.518013017
1,-4928920.165708963,-8534640.12950731,-7287483.211564305,-2616682.642635412,-7473531.972126299,-8327351.047034053,-13373685.22504107,-11504835.043419758,-8172497.760116749,-2840210.0184030486,10013954.890020307,44106596.712954484,3595950.7592634703,17343334.8533187
1,-1710710.49233118,-7709588.955304709,-4292567.332996545,-1624188.5498916644,-8876281.334588537,-11924817.839905834,-12451857.640859008,-11908862.27110881,-8886714.616723588,-2580803.0806780537,9299815.487371054,43131299.60013759,2475922.1175407097,17059354.90933858
1,203680.08349136764,-6025948.1953978585,-1173030.6576958217,-1768113.8390442852,-9242062.069428293,-14049598.480525872,-11538463.107881557,-12209492.748864805,-9191202.867835777,-1742948.731554253,9924113.953987239,43460431.00133924,701226.4978337972,12651409.161576875
1,415263.4256448282,-3547528.354501244,1108103.9043793958,-2840923.719742757,-8810248.199008288,-14371673.040980494,-11269311.934294173,-12693323.087250955,-8797663.97179527,-881738.4848274231,11229081.349592462,45241601.92226486,-815744.073759262,6034104.264278316
1,-758284.6346157156,-716322.1555181592,2049347.994018362,-4294393.941690522,-8050978.93917375,-13318084.54326186,-11826885.890203224,-13434584.011845164,-7696552.907998329,-586276.1730022219,12274997.217501085,48033627.98418092,-1366685.4944905168,-308924.5039009064
1,-2473234.288603575,1625735.4482811133,1738481.0120899258,-5527309.02852088,-7332021.577177595,-11817949.270147758,-12838877.76409055,-14190080.849999238,-6194391.711825755,-1199959.862472334,12468152.087578274,50850319.880596034,-833278.6190111943,-4275585.456696476
1,-3736586.102686472,2484359.095515499,732708.7413643042,-6165742.561005925,-6735087.031972166,-10827280.78363844,-13599285.35035106,-14511766.735240482,-4807320.836533702,-2689031.1170446067,11908207.53108064,52498816.31551789,243947.3223813304,-4795938.487386806
1,-3815618.531420547,1190202.0869096979,-238297.61921324942,-6182810.785332697,-6105743.910447135,-10871176.480696952,-13482460.959168069,-14022962.300012745,-4054975.1060989853,-4710402.69696199,11275279.15947997,52077735.85908806,971195.476263099,-2029964.1923884503
1,-2526544.2845849004,-2115890.265002121,-605894.2097471638,-5808878.211377021,-5263725.601248351,-11825765.846765487,-12309794.29780759,-12695817.77994141,-4244744.099916445,-6816670.533047641,11360637.688380087,49400501.56598581,624415.4984868239,2828170.376585404
1,-299036.837636144,-6293651.649301451,-186355.26365530698,-5315074.836114823,-4206831.043320778,-13035802.360961268,-10456874.860293893,-10951747.374542281,-5337731.601578868,-8667023.549874593,12544448.798188327,45126822.930516556,-902713.5544952411,7981571.203069776
1,2003741.0372856108,-9515464.438913962,791089.0374894937,-4826674.49324213,-3163676.574371279,-13692364.17068528,-8640732.917575633,-9499191.586696126,-6949318.711347055,-10125575.091511171,14533783.46235854,40517111.9261757,-2989966.2759070066,11557238.796940295
1,3439556.49395857,-10029986.780796839,1842578.4430251026,-4289901.78257349,-2463768.570615694,-13267094.97601064,-7513720.601863127,-8975269.035337968,-8482240.972394321,-11211183.860719593,16505486.445211794,36906149.2840711,-4600775.733996017,12140171.648041109
1,3376372.594481442,-7047973.432161822,2479736.865206729,-3599776.1332712253,-2318669.5582633605,-11778667.324807815,-7302921.085242245,-9581618.730182905,-9341972.205176318,-11960514.23908016,17561085.85627045,35132133.83090834,-4851760.38033599,9234543.94165486
1,1755506.3586311021,-1286690.1699526159,2423346.734285046,-2778756.6092057405,-2665087.975300899,-9761753.135824794,-7705225.714791897,-10923695.12382008,-9156255.842903072,-12316311.29930145,17231869.778434344,35184536.039050624,-3525199.8975545308,3523716.858253968
1,-889029.0068123217,5174170.430200856,1684394.7833410518,-2058567.0696857017,-3177456.3331260895,-7967845.783221485,-8095271.013049303,-12159580.121516537,-7917519.4379608715,-12125304.660491738,15757815.916552655,36234614.012508616,-1229604.9954085238,-3230816.7213306054
1,-3672575.473645802,9738854.07771417,494006.09290353564,-1786939.167340328,-3446712.0579857472,-6966463.3548204135,-7917378.149542005,-12394501.56310423,-5989658.087087678,-11246402.05942436,13998051.326935705,37034481.05402517,893067.8866361184,-8737830.525264133
1,-5761622.275070373,10476398.1502988,-856521.8225949693,-2209479.7949859877,-3216808.1186883487,-6860775.958871182,-7024940.18715585,-11118283.201867767,-3966597.6811106657,-9688191.995810496,13028319.078600805,36500224.52992412,1758292.1909470127,-11060012.913615096
1,-6751242.176999306,7053064.049027214,-2165621.9431329807,-3275308.443974176,-2536428.4894572576,-7261403.855580221,-5765886.052638335,-8456329.401940292,-2428850.5709249,-7670648.694682202,13634444.472595861,34212199.73522005,901987.9628418622,-9489976.590355324
1,-6834754.755559481,922019.9049399841,-3381440.8908561785,-4612666.293710746,-1737604.1468234619,-7518350.981227569,-4768736.351833805,-5106351.715275757,-1695768.985956357,-5555375.265884391,15947946.303638937,30607533.001014754,-1294017.245958179,-4972432.57650775
1,-6675300.736945784,-5358617.284783081,-4554686.842025884,-5713528.020183498,-1257093.4633645515,-7074780.395285594,-4564485.404565953,-2003717.0257221381,-1688966.3913492681,-3678614.9952352215,19385694.77752317,26783134.542978797,-3830076.823468289,231038.06242730567
1,-7036390.240791582,-9353022.62597723,-5732989.62131668,-6223309.317491857,-1404899.0058145884,-5749902.744824965,-5274367.830965905,100373.91582424307,-1985785.1084051114,-2190976.418776259,22903909.636438645,24003942.603240456,-5629830.6241434375,3573247.3830042817
1,-8358309.153056267,-9898000.10283392,-6876142.4403604865,-6150958.6185685815,-2206460.0093471226,-3806831.01331244,-6545622.983489936,930633.5619326987,-2053679.4252633653,-1008695.3787117759,25435910.12594875,23140610.067631505,-6084572.079380834,3482117.4488117653
1,-10507772.918325184,-7588141.738084395,-7851671.166955141,-5855948.026856936,-3394140.6723948494,-1783455.1630789016,-7759237.441003875,720649.8241365264,-1554207.1276938457,90143.1081681584,26314944.040471435,24287339.888551425,-5304646.194728801,186143.58779437878
1,-12847575.017317085,-4360039.554689006,-8514576.380210036,-5810063.949910326,-4536771.468062882,-191873.93844703992,-8366809.39158068,10020.949954016689,-548393.4707204006,1288331.66506614,25508530.85456512,26725131.64099811,-3963327.766352707,-4392584.173293219
1,-14603662.654764349,-2419041.2276870506,-8818964.114059564,-6281828.797331426,-5227498.2573330635,743728.7386018157,-8143940.506018546,-649090.2636655384,530227.4992811859,2592054.7475847173,23585864.14920152,29238464.93609382,-2855604.0462588943,-7690710.2036446305
